"","well","plate","row","column","media","edge","strain","starve","rep","time_hr","OD","OD_b"
"32721","E4",5,"E",4,"succ",0,"wt","20","b",14.2425,0.101,0.025
"32722","E4",5,"E",4,"succ",0,"wt","20","b",14.4925,0.102,0.026
"32723","E4",5,"E",4,"succ",0,"wt","20","b",14.7425,0.102,0.026
"32724","E4",5,"E",4,"succ",0,"wt","20","b",14.9925,0.102,0.026
"32725","E4",5,"E",4,"succ",0,"wt","20","b",15.2425,0.101,0.025
"32726","E4",5,"E",4,"succ",0,"wt","20","b",15.4925,0.102,0.026
"32727","E4",5,"E",4,"succ",0,"wt","20","b",15.7425,0.102,0.026
"32728","E4",5,"E",4,"succ",0,"wt","20","b",15.9925,0.103,0.027
"32729","E4",5,"E",4,"succ",0,"wt","20","b",16.2425,0.102,0.026
"32730","E4",5,"E",4,"succ",0,"wt","20","b",16.4925,0.103,0.027
"32731","E4",5,"E",4,"succ",0,"wt","20","b",16.7425,0.102,0.026
"32732","E4",5,"E",4,"succ",0,"wt","20","b",16.9925,0.102,0.026
"32733","E4",5,"E",4,"succ",0,"wt","20","b",17.2425,0.103,0.027
"32734","E4",5,"E",4,"succ",0,"wt","20","b",17.4925,0.104,0.028
"32735","E4",5,"E",4,"succ",0,"wt","20","b",17.7425,0.104,0.028
"32736","E4",5,"E",4,"succ",0,"wt","20","b",17.9925,0.105,0.029
"32737","E4",5,"E",4,"succ",0,"wt","20","b",18.2425,0.106,0.03
"32738","E4",5,"E",4,"succ",0,"wt","20","b",18.4925,0.107,0.031
"32739","E4",5,"E",4,"succ",0,"wt","20","b",18.7425,0.108,0.032
"32740","E4",5,"E",4,"succ",0,"wt","20","b",18.9925,0.108,0.032
"32741","E4",5,"E",4,"succ",0,"wt","20","b",19.2425,0.11,0.034
"32742","E4",5,"E",4,"succ",0,"wt","20","b",19.4925,0.111,0.035
"32743","E4",5,"E",4,"succ",0,"wt","20","b",19.7425,0.111,0.035
"32744","E4",5,"E",4,"succ",0,"wt","20","b",19.9925,0.112,0.036
"32745","E4",5,"E",4,"succ",0,"wt","20","b",20.2425,0.114,0.038
"32746","E4",5,"E",4,"succ",0,"wt","20","b",20.4925,0.116,0.04
"32747","E4",5,"E",4,"succ",0,"wt","20","b",20.7425,0.118,0.042
"32748","E4",5,"E",4,"succ",0,"wt","20","b",20.9925,0.121,0.045
"32749","E4",5,"E",4,"succ",0,"wt","20","b",21.2425,0.125,0.049
"32750","E4",5,"E",4,"succ",0,"wt","20","b",21.4925,0.127,0.051
"32751","E4",5,"E",4,"succ",0,"wt","20","b",21.7425,0.13,0.054
"32752","E4",5,"E",4,"succ",0,"wt","20","b",21.9925,0.133,0.057
"32753","E4",5,"E",4,"succ",0,"wt","20","b",22.2425,0.136,0.06
"32754","E4",5,"E",4,"succ",0,"wt","20","b",22.4925,0.14,0.064
"32755","E4",5,"E",4,"succ",0,"wt","20","b",22.7425,0.144,0.068
"32756","E4",5,"E",4,"succ",0,"wt","20","b",22.9925,0.148,0.072
"32757","E4",5,"E",4,"succ",0,"wt","20","b",23.2425,0.153,0.077
"32758","E4",5,"E",4,"succ",0,"wt","20","b",23.4925,0.158,0.082
"32759","E4",5,"E",4,"succ",0,"wt","20","b",23.7425,0.163,0.087
"32760","E4",5,"E",4,"succ",0,"wt","20","b",23.9925,0.169,0.093
"32761","E4",5,"E",4,"succ",0,"wt","20","b",24.2425,0.174,0.098
"32762","E4",5,"E",4,"succ",0,"wt","20","b",24.4925,0.18,0.104
"32763","E4",5,"E",4,"succ",0,"wt","20","b",24.7425,0.188,0.112
"32764","E4",5,"E",4,"succ",0,"wt","20","b",24.9925,0.195,0.119
"32765","E4",5,"E",4,"succ",0,"wt","20","b",25.2425,0.208,0.132
"32766","E4",5,"E",4,"succ",0,"wt","20","b",25.4925,0.237,0.161
"32767","E4",5,"E",4,"succ",0,"wt","20","b",25.7425,0.248,0.172
"32768","E4",5,"E",4,"succ",0,"wt","20","b",25.9925,0.237,0.161
"32769","E4",5,"E",4,"succ",0,"wt","20","b",26.2425,0.251,0.175
"32770","E4",5,"E",4,"succ",0,"wt","20","b",26.4925,0.266,0.19
"32771","E4",5,"E",4,"succ",0,"wt","20","b",26.7425,0.289,0.213
"32772","E4",5,"E",4,"succ",0,"wt","20","b",26.9925,0.298,0.222
"32773","E4",5,"E",4,"succ",0,"wt","20","b",27.2425,0.304,0.228
"32774","E4",5,"E",4,"succ",0,"wt","20","b",27.4925,0.307,0.231
"32775","E4",5,"E",4,"succ",0,"wt","20","b",27.7425,0.325,0.249
"32776","E4",5,"E",4,"succ",0,"wt","20","b",27.9925,0.337,0.261
"32777","E4",5,"E",4,"succ",0,"wt","20","b",28.2425,0.353,0.277
"32778","E4",5,"E",4,"succ",0,"wt","20","b",28.4925,0.371,0.295
"32779","E4",5,"E",4,"succ",0,"wt","20","b",28.7425,0.383,0.307
"32780","E4",5,"E",4,"succ",0,"wt","20","b",28.9925,0.402,0.326
"32781","E4",5,"E",4,"succ",0,"wt","20","b",29.2425,0.432,0.356
"32782","E4",5,"E",4,"succ",0,"wt","20","b",29.4925,0.459,0.383
"32783","E4",5,"E",4,"succ",0,"wt","20","b",29.7425,0.474,0.398
"32784","E4",5,"E",4,"succ",0,"wt","20","b",29.9925,0.492,0.416
"32785","E4",5,"E",4,"succ",0,"wt","20","b",30.2425,0.519,0.443
"32786","E4",5,"E",4,"succ",0,"wt","20","b",30.4925,0.514,0.438
"32787","E4",5,"E",4,"succ",0,"wt","20","b",30.7425,0.507,0.431
"32788","E4",5,"E",4,"succ",0,"wt","20","b",30.9925,0.502,0.426
"32789","E4",5,"E",4,"succ",0,"wt","20","b",31.2425,0.497,0.421
"32790","E4",5,"E",4,"succ",0,"wt","20","b",31.4925,0.493,0.417
"32791","E4",5,"E",4,"succ",0,"wt","20","b",31.7425,0.489,0.413
"32792","E4",5,"E",4,"succ",0,"wt","20","b",31.9925,0.485,0.409
"32793","E4",5,"E",4,"succ",0,"wt","20","b",32.2425,0.483,0.407
"32794","E4",5,"E",4,"succ",0,"wt","20","b",32.4925,0.48,0.404
"32795","E4",5,"E",4,"succ",0,"wt","20","b",32.7425,0.478,0.402
"32796","E4",5,"E",4,"succ",0,"wt","20","b",32.9925,0.476,0.4
"32797","E4",5,"E",4,"succ",0,"wt","20","b",33.2425,0.474,0.398
"32798","E4",5,"E",4,"succ",0,"wt","20","b",33.4925,0.473,0.397
"32799","E4",5,"E",4,"succ",0,"wt","20","b",33.7425,0.472,0.396
"32800","E4",5,"E",4,"succ",0,"wt","20","b",33.9925,0.47,0.394
"32801","E4",5,"E",4,"succ",0,"wt","20","b",34.2425,0.47,0.394
"32802","E4",5,"E",4,"succ",0,"wt","20","b",34.4925,0.468,0.392
"32803","E4",5,"E",4,"succ",0,"wt","20","b",34.7425,0.467,0.391
"32804","E4",5,"E",4,"succ",0,"wt","20","b",34.9925,0.466,0.39
"32805","E4",5,"E",4,"succ",0,"wt","20","b",35.2425,0.465,0.389
"32806","E4",5,"E",4,"succ",0,"wt","20","b",35.4925,0.464,0.388
"32807","E4",5,"E",4,"succ",0,"wt","20","b",35.7425,0.462,0.386
"32808","E4",5,"E",4,"succ",0,"wt","20","b",35.9925,0.462,0.386
"32809","E4",5,"E",4,"succ",0,"wt","20","b",36.2425,0.462,0.386
"32810","E4",5,"E",4,"succ",0,"wt","20","b",36.4925,0.461,0.385
"32811","E4",5,"E",4,"succ",0,"wt","20","b",36.7425,0.46,0.384
"32812","E4",5,"E",4,"succ",0,"wt","20","b",36.9925,0.459,0.383
"32813","E4",5,"E",4,"succ",0,"wt","20","b",37.2425,0.459,0.383
"32814","E4",5,"E",4,"succ",0,"wt","20","b",37.4925,0.458,0.382
"32815","E4",5,"E",4,"succ",0,"wt","20","b",37.7425,0.457,0.381
"32816","E4",5,"E",4,"succ",0,"wt","20","b",37.9925,0.456,0.38
"32817","E4",5,"E",4,"succ",0,"wt","20","b",38.2425,0.456,0.38
"32818","E4",5,"E",4,"succ",0,"wt","20","b",38.4925,0.455,0.379
"32819","E4",5,"E",4,"succ",0,"wt","20","b",38.7425,0.454,0.378
"32820","E4",5,"E",4,"succ",0,"wt","20","b",38.9925,0.454,0.378
"32821","E4",5,"E",4,"succ",0,"wt","20","b",39.2425,0.453,0.377
"32822","E4",5,"E",4,"succ",0,"wt","20","b",39.4925,0.452,0.376
"32823","E4",5,"E",4,"succ",0,"wt","20","b",39.7425,0.452,0.376
"32824","E4",5,"E",4,"succ",0,"wt","20","b",39.9925,0.451,0.375
"32825","E4",5,"E",4,"succ",0,"wt","20","b",40.2425,0.451,0.375
"32826","E4",5,"E",4,"succ",0,"wt","20","b",40.4925,0.451,0.375
"32827","E4",5,"E",4,"succ",0,"wt","20","b",40.7425,0.449,0.373
"32828","E4",5,"E",4,"succ",0,"wt","20","b",40.9925,0.449,0.373
"32829","E4",5,"E",4,"succ",0,"wt","20","b",41.2425,0.449,0.373
"32830","E4",5,"E",4,"succ",0,"wt","20","b",41.4925,0.448,0.372
"32831","E4",5,"E",4,"succ",0,"wt","20","b",41.7425,0.447,0.371
"32832","E4",5,"E",4,"succ",0,"wt","20","b",41.9925,0.447,0.371
"32833","E4",5,"E",4,"succ",0,"wt","20","b",42.2425,0.446,0.37
"32834","E4",5,"E",4,"succ",0,"wt","20","b",42.4925,0.446,0.37
"32835","E4",5,"E",4,"succ",0,"wt","20","b",42.7425,0.446,0.37
"32836","E4",5,"E",4,"succ",0,"wt","20","b",42.9925,0.446,0.37
"32837","E4",5,"E",4,"succ",0,"wt","20","b",43.2425,0.445,0.369
"32838","E4",5,"E",4,"succ",0,"wt","20","b",43.4925,0.444,0.368
"32839","E4",5,"E",4,"succ",0,"wt","20","b",43.7425,0.444,0.368
"32840","E4",5,"E",4,"succ",0,"wt","20","b",43.9925,0.444,0.368
"32841","E4",5,"E",4,"succ",0,"wt","20","b",44.2425,0.444,0.368
"32842","E4",5,"E",4,"succ",0,"wt","20","b",44.4925,0.442,0.366
"32843","E4",5,"E",4,"succ",0,"wt","20","b",44.7425,0.443,0.367
"32844","E4",5,"E",4,"succ",0,"wt","20","b",44.9925,0.442,0.366
"32845","E4",5,"E",4,"succ",0,"wt","20","b",45.2425,0.441,0.365
"32846","E4",5,"E",4,"succ",0,"wt","20","b",45.4925,0.442,0.366
"32847","E4",5,"E",4,"succ",0,"wt","20","b",45.7425,0.441,0.365
"32848","E4",5,"E",4,"succ",0,"wt","20","b",45.9925,0.441,0.365
"32849","E6",5,"E",6,"succ",0,"blank","blank","blank",0.2425,0.086,0.00999999999999999
"32850","E6",5,"E",6,"succ",0,"blank","blank","blank",0.4925,0.086,0.00999999999999999
"32851","E6",5,"E",6,"succ",0,"blank","blank","blank",0.7425,0.086,0.00999999999999999
"32852","E6",5,"E",6,"succ",0,"blank","blank","blank",0.9925,0.086,0.00999999999999999
"32853","E6",5,"E",6,"succ",0,"blank","blank","blank",1.2425,0.086,0.00999999999999999
"32854","E6",5,"E",6,"succ",0,"blank","blank","blank",1.4925,0.086,0.00999999999999999
"32855","E6",5,"E",6,"succ",0,"blank","blank","blank",1.7425,0.086,0.00999999999999999
"32856","E6",5,"E",6,"succ",0,"blank","blank","blank",1.9925,0.086,0.00999999999999999
"32857","E6",5,"E",6,"succ",0,"blank","blank","blank",2.2425,0.086,0.00999999999999999
"32858","E6",5,"E",6,"succ",0,"blank","blank","blank",2.4925,0.086,0.00999999999999999
"32859","E6",5,"E",6,"succ",0,"blank","blank","blank",2.7425,0.086,0.00999999999999999
"32860","E6",5,"E",6,"succ",0,"blank","blank","blank",2.9925,0.085,0.009
"32861","E6",5,"E",6,"succ",0,"blank","blank","blank",3.2425,0.085,0.009
"32862","E6",5,"E",6,"succ",0,"blank","blank","blank",3.4925,0.085,0.009
"32863","E6",5,"E",6,"succ",0,"blank","blank","blank",3.7425,0.085,0.009
"32864","E6",5,"E",6,"succ",0,"blank","blank","blank",3.9925,0.085,0.009
"32865","E6",5,"E",6,"succ",0,"blank","blank","blank",4.2425,0.085,0.009
"32866","E6",5,"E",6,"succ",0,"blank","blank","blank",4.4925,0.085,0.009
"32867","E6",5,"E",6,"succ",0,"blank","blank","blank",4.7425,0.085,0.009
"32868","E6",5,"E",6,"succ",0,"blank","blank","blank",4.9925,0.085,0.009
"32869","E6",5,"E",6,"succ",0,"blank","blank","blank",5.2425,0.086,0.00999999999999999
"32870","E6",5,"E",6,"succ",0,"blank","blank","blank",5.4925,0.086,0.00999999999999999
"32871","E6",5,"E",6,"succ",0,"blank","blank","blank",5.7425,0.085,0.009
"32872","E6",5,"E",6,"succ",0,"blank","blank","blank",5.9925,0.085,0.009
"32873","E6",5,"E",6,"succ",0,"blank","blank","blank",6.2425,0.086,0.00999999999999999
"32874","E6",5,"E",6,"succ",0,"blank","blank","blank",6.4925,0.086,0.00999999999999999
"32875","E6",5,"E",6,"succ",0,"blank","blank","blank",6.7425,0.086,0.00999999999999999
"32876","E6",5,"E",6,"succ",0,"blank","blank","blank",6.9925,0.086,0.00999999999999999
"32877","E6",5,"E",6,"succ",0,"blank","blank","blank",7.2425,0.086,0.00999999999999999
"32878","E6",5,"E",6,"succ",0,"blank","blank","blank",7.4925,0.086,0.00999999999999999
"32879","E6",5,"E",6,"succ",0,"blank","blank","blank",7.7425,0.086,0.00999999999999999
"32880","E6",5,"E",6,"succ",0,"blank","blank","blank",7.9925,0.086,0.00999999999999999
"32881","E6",5,"E",6,"succ",0,"blank","blank","blank",8.2425,0.086,0.00999999999999999
"32882","E6",5,"E",6,"succ",0,"blank","blank","blank",8.4925,0.086,0.00999999999999999
"32883","E6",5,"E",6,"succ",0,"blank","blank","blank",8.7425,0.086,0.00999999999999999
"32884","E6",5,"E",6,"succ",0,"blank","blank","blank",8.9925,0.086,0.00999999999999999
"32885","E6",5,"E",6,"succ",0,"blank","blank","blank",9.2425,0.086,0.00999999999999999
"32886","E6",5,"E",6,"succ",0,"blank","blank","blank",9.4925,0.086,0.00999999999999999
"32887","E6",5,"E",6,"succ",0,"blank","blank","blank",9.7425,0.086,0.00999999999999999
"32888","E6",5,"E",6,"succ",0,"blank","blank","blank",9.9925,0.086,0.00999999999999999
"32889","E6",5,"E",6,"succ",0,"blank","blank","blank",10.2425,0.086,0.00999999999999999
"32890","E6",5,"E",6,"succ",0,"blank","blank","blank",10.4925,0.086,0.00999999999999999
"32891","E6",5,"E",6,"succ",0,"blank","blank","blank",10.7425,0.086,0.00999999999999999
"32892","E6",5,"E",6,"succ",0,"blank","blank","blank",10.9925,0.086,0.00999999999999999
"32893","E6",5,"E",6,"succ",0,"blank","blank","blank",11.2425,0.086,0.00999999999999999
"32894","E6",5,"E",6,"succ",0,"blank","blank","blank",11.4925,0.086,0.00999999999999999
"32895","E6",5,"E",6,"succ",0,"blank","blank","blank",11.7425,0.086,0.00999999999999999
"32896","E6",5,"E",6,"succ",0,"blank","blank","blank",11.9925,0.086,0.00999999999999999
"32897","E6",5,"E",6,"succ",0,"blank","blank","blank",12.2425,0.086,0.00999999999999999
"32898","E6",5,"E",6,"succ",0,"blank","blank","blank",12.4925,0.087,0.011
"32899","E6",5,"E",6,"succ",0,"blank","blank","blank",12.7425,0.087,0.011
"32900","E6",5,"E",6,"succ",0,"blank","blank","blank",12.9925,0.087,0.011
"32901","E6",5,"E",6,"succ",0,"blank","blank","blank",13.2425,0.087,0.011
"32902","E6",5,"E",6,"succ",0,"blank","blank","blank",13.4925,0.087,0.011
"32903","E6",5,"E",6,"succ",0,"blank","blank","blank",13.7425,0.086,0.00999999999999999
"32904","E6",5,"E",6,"succ",0,"blank","blank","blank",13.9925,0.087,0.011
"32905","E6",5,"E",6,"succ",0,"blank","blank","blank",14.2425,0.087,0.011
"32906","E6",5,"E",6,"succ",0,"blank","blank","blank",14.4925,0.087,0.011
"32907","E6",5,"E",6,"succ",0,"blank","blank","blank",14.7425,0.087,0.011
"32908","E6",5,"E",6,"succ",0,"blank","blank","blank",14.9925,0.087,0.011
"32909","E6",5,"E",6,"succ",0,"blank","blank","blank",15.2425,0.087,0.011
"32910","E6",5,"E",6,"succ",0,"blank","blank","blank",15.4925,0.087,0.011
"32911","E6",5,"E",6,"succ",0,"blank","blank","blank",15.7425,0.086,0.00999999999999999
"32912","E6",5,"E",6,"succ",0,"blank","blank","blank",15.9925,0.087,0.011
"32913","E6",5,"E",6,"succ",0,"blank","blank","blank",16.2425,0.087,0.011
"32914","E6",5,"E",6,"succ",0,"blank","blank","blank",16.4925,0.087,0.011
"32915","E6",5,"E",6,"succ",0,"blank","blank","blank",16.7425,0.086,0.00999999999999999
"32916","E6",5,"E",6,"succ",0,"blank","blank","blank",16.9925,0.086,0.00999999999999999
"32917","E6",5,"E",6,"succ",0,"blank","blank","blank",17.2425,0.086,0.00999999999999999
"32918","E6",5,"E",6,"succ",0,"blank","blank","blank",17.4925,0.086,0.00999999999999999
"32919","E6",5,"E",6,"succ",0,"blank","blank","blank",17.7425,0.087,0.011
"32920","E6",5,"E",6,"succ",0,"blank","blank","blank",17.9925,0.087,0.011
"32921","E6",5,"E",6,"succ",0,"blank","blank","blank",18.2425,0.087,0.011
"32922","E6",5,"E",6,"succ",0,"blank","blank","blank",18.4925,0.087,0.011
"32923","E6",5,"E",6,"succ",0,"blank","blank","blank",18.7425,0.087,0.011
"32924","E6",5,"E",6,"succ",0,"blank","blank","blank",18.9925,0.087,0.011
"32925","E6",5,"E",6,"succ",0,"blank","blank","blank",19.2425,0.087,0.011
"32926","E6",5,"E",6,"succ",0,"blank","blank","blank",19.4925,0.086,0.00999999999999999
"32927","E6",5,"E",6,"succ",0,"blank","blank","blank",19.7425,0.086,0.00999999999999999
"32928","E6",5,"E",6,"succ",0,"blank","blank","blank",19.9925,0.087,0.011
"32929","E6",5,"E",6,"succ",0,"blank","blank","blank",20.2425,0.087,0.011
"32930","E6",5,"E",6,"succ",0,"blank","blank","blank",20.4925,0.086,0.00999999999999999
"32931","E6",5,"E",6,"succ",0,"blank","blank","blank",20.7425,0.086,0.00999999999999999
"32932","E6",5,"E",6,"succ",0,"blank","blank","blank",20.9925,0.086,0.00999999999999999
"32933","E6",5,"E",6,"succ",0,"blank","blank","blank",21.2425,0.086,0.00999999999999999
"32934","E6",5,"E",6,"succ",0,"blank","blank","blank",21.4925,0.086,0.00999999999999999
"32935","E6",5,"E",6,"succ",0,"blank","blank","blank",21.7425,0.087,0.011
"32936","E6",5,"E",6,"succ",0,"blank","blank","blank",21.9925,0.086,0.00999999999999999
"32937","E6",5,"E",6,"succ",0,"blank","blank","blank",22.2425,0.087,0.011
"32938","E6",5,"E",6,"succ",0,"blank","blank","blank",22.4925,0.087,0.011
"32939","E6",5,"E",6,"succ",0,"blank","blank","blank",22.7425,0.086,0.00999999999999999
"32940","E6",5,"E",6,"succ",0,"blank","blank","blank",22.9925,0.086,0.00999999999999999
"32941","E6",5,"E",6,"succ",0,"blank","blank","blank",23.2425,0.086,0.00999999999999999
"32942","E6",5,"E",6,"succ",0,"blank","blank","blank",23.4925,0.086,0.00999999999999999
"32943","E6",5,"E",6,"succ",0,"blank","blank","blank",23.7425,0.086,0.00999999999999999
"32944","E6",5,"E",6,"succ",0,"blank","blank","blank",23.9925,0.086,0.00999999999999999
"32945","E6",5,"E",6,"succ",0,"blank","blank","blank",24.2425,0.086,0.00999999999999999
"32946","E6",5,"E",6,"succ",0,"blank","blank","blank",24.4925,0.086,0.00999999999999999
"32947","E6",5,"E",6,"succ",0,"blank","blank","blank",24.7425,0.086,0.00999999999999999
"32948","E6",5,"E",6,"succ",0,"blank","blank","blank",24.9925,0.086,0.00999999999999999
"32949","E6",5,"E",6,"succ",0,"blank","blank","blank",25.2425,0.086,0.00999999999999999
"32950","E6",5,"E",6,"succ",0,"blank","blank","blank",25.4925,0.086,0.00999999999999999
"32951","E6",5,"E",6,"succ",0,"blank","blank","blank",25.7425,0.086,0.00999999999999999
"32952","E6",5,"E",6,"succ",0,"blank","blank","blank",25.9925,0.086,0.00999999999999999
"32953","E6",5,"E",6,"succ",0,"blank","blank","blank",26.2425,0.086,0.00999999999999999
"32954","E6",5,"E",6,"succ",0,"blank","blank","blank",26.4925,0.086,0.00999999999999999
"32955","E6",5,"E",6,"succ",0,"blank","blank","blank",26.7425,0.086,0.00999999999999999
"32956","E6",5,"E",6,"succ",0,"blank","blank","blank",26.9925,0.086,0.00999999999999999
"32957","E6",5,"E",6,"succ",0,"blank","blank","blank",27.2425,0.086,0.00999999999999999
"32958","E6",5,"E",6,"succ",0,"blank","blank","blank",27.4925,0.086,0.00999999999999999
"32959","E6",5,"E",6,"succ",0,"blank","blank","blank",27.7425,0.086,0.00999999999999999
"32960","E6",5,"E",6,"succ",0,"blank","blank","blank",27.9925,0.086,0.00999999999999999
"32961","E6",5,"E",6,"succ",0,"blank","blank","blank",28.2425,0.086,0.00999999999999999
"32962","E6",5,"E",6,"succ",0,"blank","blank","blank",28.4925,0.086,0.00999999999999999
"32963","E6",5,"E",6,"succ",0,"blank","blank","blank",28.7425,0.086,0.00999999999999999
"32964","E6",5,"E",6,"succ",0,"blank","blank","blank",28.9925,0.086,0.00999999999999999
"32965","E6",5,"E",6,"succ",0,"blank","blank","blank",29.2425,0.086,0.00999999999999999
"32966","E6",5,"E",6,"succ",0,"blank","blank","blank",29.4925,0.086,0.00999999999999999
"32967","E6",5,"E",6,"succ",0,"blank","blank","blank",29.7425,0.087,0.011
"32968","E6",5,"E",6,"succ",0,"blank","blank","blank",29.9925,0.086,0.00999999999999999
"32969","E6",5,"E",6,"succ",0,"blank","blank","blank",30.2425,0.086,0.00999999999999999
"32970","E6",5,"E",6,"succ",0,"blank","blank","blank",30.4925,0.086,0.00999999999999999
"32971","E6",5,"E",6,"succ",0,"blank","blank","blank",30.7425,0.087,0.011
"32972","E6",5,"E",6,"succ",0,"blank","blank","blank",30.9925,0.086,0.00999999999999999
"32973","E6",5,"E",6,"succ",0,"blank","blank","blank",31.2425,0.086,0.00999999999999999
"32974","E6",5,"E",6,"succ",0,"blank","blank","blank",31.4925,0.086,0.00999999999999999
"32975","E6",5,"E",6,"succ",0,"blank","blank","blank",31.7425,0.087,0.011
"32976","E6",5,"E",6,"succ",0,"blank","blank","blank",31.9925,0.086,0.00999999999999999
"32977","E6",5,"E",6,"succ",0,"blank","blank","blank",32.2425,0.086,0.00999999999999999
"32978","E6",5,"E",6,"succ",0,"blank","blank","blank",32.4925,0.086,0.00999999999999999
"32979","E6",5,"E",6,"succ",0,"blank","blank","blank",32.7425,0.087,0.011
"32980","E6",5,"E",6,"succ",0,"blank","blank","blank",32.9925,0.086,0.00999999999999999
"32981","E6",5,"E",6,"succ",0,"blank","blank","blank",33.2425,0.086,0.00999999999999999
"32982","E6",5,"E",6,"succ",0,"blank","blank","blank",33.4925,0.086,0.00999999999999999
"32983","E6",5,"E",6,"succ",0,"blank","blank","blank",33.7425,0.086,0.00999999999999999
"32984","E6",5,"E",6,"succ",0,"blank","blank","blank",33.9925,0.086,0.00999999999999999
"32985","E6",5,"E",6,"succ",0,"blank","blank","blank",34.2425,0.086,0.00999999999999999
"32986","E6",5,"E",6,"succ",0,"blank","blank","blank",34.4925,0.086,0.00999999999999999
"32987","E6",5,"E",6,"succ",0,"blank","blank","blank",34.7425,0.087,0.011
"32988","E6",5,"E",6,"succ",0,"blank","blank","blank",34.9925,0.087,0.011
"32989","E6",5,"E",6,"succ",0,"blank","blank","blank",35.2425,0.086,0.00999999999999999
"32990","E6",5,"E",6,"succ",0,"blank","blank","blank",35.4925,0.087,0.011
"32991","E6",5,"E",6,"succ",0,"blank","blank","blank",35.7425,0.087,0.011
"32992","E6",5,"E",6,"succ",0,"blank","blank","blank",35.9925,0.087,0.011
"32993","E6",5,"E",6,"succ",0,"blank","blank","blank",36.2425,0.086,0.00999999999999999
"32994","E6",5,"E",6,"succ",0,"blank","blank","blank",36.4925,0.086,0.00999999999999999
"32995","E6",5,"E",6,"succ",0,"blank","blank","blank",36.7425,0.086,0.00999999999999999
"32996","E6",5,"E",6,"succ",0,"blank","blank","blank",36.9925,0.086,0.00999999999999999
"32997","E6",5,"E",6,"succ",0,"blank","blank","blank",37.2425,0.086,0.00999999999999999
"32998","E6",5,"E",6,"succ",0,"blank","blank","blank",37.4925,0.086,0.00999999999999999
"32999","E6",5,"E",6,"succ",0,"blank","blank","blank",37.7425,0.086,0.00999999999999999
"33000","E6",5,"E",6,"succ",0,"blank","blank","blank",37.9925,0.087,0.011
"33001","E6",5,"E",6,"succ",0,"blank","blank","blank",38.2425,0.086,0.00999999999999999
"33002","E6",5,"E",6,"succ",0,"blank","blank","blank",38.4925,0.087,0.011
"33003","E6",5,"E",6,"succ",0,"blank","blank","blank",38.7425,0.086,0.00999999999999999
"33004","E6",5,"E",6,"succ",0,"blank","blank","blank",38.9925,0.086,0.00999999999999999
"33005","E6",5,"E",6,"succ",0,"blank","blank","blank",39.2425,0.086,0.00999999999999999
"33006","E6",5,"E",6,"succ",0,"blank","blank","blank",39.4925,0.086,0.00999999999999999
"33007","E6",5,"E",6,"succ",0,"blank","blank","blank",39.7425,0.086,0.00999999999999999
"33008","E6",5,"E",6,"succ",0,"blank","blank","blank",39.9925,0.086,0.00999999999999999
"33009","E6",5,"E",6,"succ",0,"blank","blank","blank",40.2425,0.086,0.00999999999999999
"33010","E6",5,"E",6,"succ",0,"blank","blank","blank",40.4925,0.086,0.00999999999999999
"33011","E6",5,"E",6,"succ",0,"blank","blank","blank",40.7425,0.086,0.00999999999999999
"33012","E6",5,"E",6,"succ",0,"blank","blank","blank",40.9925,0.087,0.011
"33013","E6",5,"E",6,"succ",0,"blank","blank","blank",41.2425,0.086,0.00999999999999999
"33014","E6",5,"E",6,"succ",0,"blank","blank","blank",41.4925,0.086,0.00999999999999999
"33015","E6",5,"E",6,"succ",0,"blank","blank","blank",41.7425,0.086,0.00999999999999999
"33016","E6",5,"E",6,"succ",0,"blank","blank","blank",41.9925,0.086,0.00999999999999999
"33017","E6",5,"E",6,"succ",0,"blank","blank","blank",42.2425,0.086,0.00999999999999999
"33018","E6",5,"E",6,"succ",0,"blank","blank","blank",42.4925,0.086,0.00999999999999999
"33019","E6",5,"E",6,"succ",0,"blank","blank","blank",42.7425,0.086,0.00999999999999999
"33020","E6",5,"E",6,"succ",0,"blank","blank","blank",42.9925,0.086,0.00999999999999999
"33021","E6",5,"E",6,"succ",0,"blank","blank","blank",43.2425,0.087,0.011
"33022","E6",5,"E",6,"succ",0,"blank","blank","blank",43.4925,0.086,0.00999999999999999
"33023","E6",5,"E",6,"succ",0,"blank","blank","blank",43.7425,0.086,0.00999999999999999
"33024","E6",5,"E",6,"succ",0,"blank","blank","blank",43.9925,0.086,0.00999999999999999
"33025","E6",5,"E",6,"succ",0,"blank","blank","blank",44.2425,0.086,0.00999999999999999
"33026","E6",5,"E",6,"succ",0,"blank","blank","blank",44.4925,0.086,0.00999999999999999
"33027","E6",5,"E",6,"succ",0,"blank","blank","blank",44.7425,0.086,0.00999999999999999
"33028","E6",5,"E",6,"succ",0,"blank","blank","blank",44.9925,0.086,0.00999999999999999
"33029","E6",5,"E",6,"succ",0,"blank","blank","blank",45.2425,0.086,0.00999999999999999
"33030","E6",5,"E",6,"succ",0,"blank","blank","blank",45.4925,0.086,0.00999999999999999
"33031","E6",5,"E",6,"succ",0,"blank","blank","blank",45.7425,0.086,0.00999999999999999
"33032","E6",5,"E",6,"succ",0,"blank","blank","blank",45.9925,0.086,0.00999999999999999
"33033","E7",5,"E",7,"succ",0,"blank","blank","blank",0.2425,0.098,0.022
"33034","E7",5,"E",7,"succ",0,"blank","blank","blank",0.4925,0.105,0.029
"33035","E7",5,"E",7,"succ",0,"blank","blank","blank",0.7425,0.121,0.045
